area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa (R$),rent amount (R$),property tax (R$),fire insurance (R$),total (R$),city_pos_0,city_pos_1,city_pos_2,city_pos_3,city_pos_4
90,2,1,1,0,1,0,0,2735,19,42,2796,0,0,0,0,1
103,3,2,1,2,1,0,1133,1500,137,6,2776,0,0,0,0,1
180,3,2,3,2,1,1,0,5100,250,75,5425,0,0,1,0,0
32,1,1,0,0,0,1,550,1100,0,15,1665,1,0,0,0,0
52,1,1,1,6,1,0,360,750,46,10,1166,0,1,0,0,0
75,4,1,0,2,1,0,800,2200,34,29,3063,0,0,0,1,0
290,4,5,4,0,1,0,0,6000,500,99,6599,1,0,0,0,0
50,1,1,1,6,1,1,750,2000,0,10,2760,0,0,0,1,0
550,5,6,4,0,1,0,0,15000,1119,226,16350,0,0,0,0,1
216,4,4,4,9,1,0,1710,2800,686,36,5232,0,0,0,0,1
444,4,4,5,0,1,1,0,10000,584,151,10740,0,0,0,0,1
69,3,2,1,5,1,0,395,1850,65,28,2338,0,0,1,0,0
76,2,1,2,3,0,1,205,2100,99,28,2432,1,0,0,0,0
180,3,5,3,3,1,0,2900,8100,0,103,11100,0,0,0,0,1
445,3,5,4,0,1,1,3191,15000,1339,226,19760,0,0,0,0,1
156,3,4,3,8,1,0,1600,4200,305,54,6159,0,0,0,0,1
130,3,4,3,7,1,0,1413,2400,597,31,4441,0,0,0,0,1
92,3,2,1,4,1,1,720,3200,75,47,4042,0,0,1,0,0
200,3,2,4,0,1,0,0,8500,407,128,9035,0,0,0,0,1
50,2,1,1,13,1,0,650,1300,4,17,1971,0,0,0,0,1
50,2,1,0,0,0,0,0,850,25,14,889,1,0,0,0,0
155,3,3,2,2,1,1,2300,12000,700,153,15150,0,0,0,0,1
1000,5,4,3,15,1,0,1255,7000,634,94,8983,1,0,0,0,0
42,1,1,0,8,0,1,900,1920,34,25,2879,0,0,0,1,0
58,2,1,0,13,1,0,389,1480,52,19,1940,0,0,0,0,1
35,1,1,1,6,0,1,581,3365,153,43,4142,0,0,0,0,1
27,1,1,0,1,0,0,0,1167,334,16,1517,1,0,0,0,0
16,1,1,0,1,0,0,0,650,50,9,709,1,0,0,0,0
94,3,2,1,1,0,1,450,1900,125,26,2501,1,0,0,0,0
83,3,2,1,11,1,0,750,2500,101,37,3388,0,0,1,0,0
360,5,4,4,0,1,0,0,9000,600,148,9748,1,0,0,0,0
360,5,2,2,1,1,0,550,4600,436,62,5648,1,0,0,0,0
430,4,5,5,0,1,0,0,13000,474,196,13670,0,1,0,0,0
120,3,2,0,6,1,0,650,2490,105,33,3278,0,0,0,1,0
50,1,1,1,6,1,0,1205,4500,251,58,6014,0,0,0,0,1
60,2,1,0,0,1,0,0,650,42,12,704,0,0,1,0,0
250,3,2,2,0,1,0,0,12000,542,183,12730,0,0,0,1,0
200,3,2,2,0,1,1,0,4700,184,71,4955,0,0,0,0,1
70,2,1,1,9,1,0,650,2500,105,33,3288,0,0,0,1,0
48,1,1,0,0,0,0,0,1100,9,17,1126,0,0,0,0,1
70,2,1,1,2,0,0,794,2500,14,32,3340,0,0,0,0,1
73,2,2,1,6,1,1,1072,5000,196,64,6332,0,0,0,0,1
90,2,1,0,1,0,0,500,2700,25,35,3260,0,0,0,0,1
45,1,1,0,1,1,0,50,640,84,10,784,0,0,1,0,0
80,2,2,2,0,0,0,0,3600,390,55,4045,0,0,0,0,1
106,3,2,2,6,1,0,1400,5520,275,70,7265,0,0,0,0,1
45,2,1,1,3,1,0,286,850,63,12,1211,1,0,0,0,0
315,4,4,2,14,1,0,3500,7450,0,95,11050,0,0,0,0,1
287,3,5,0,16,1,0,3693,12000,1421,153,17270,0,0,0,0,1
230,4,3,2,8,1,0,1900,5500,48,74,7522,1,0,0,0,0
152,2,2,1,3,1,0,1100,1500,342,20,2962,0,0,0,1,0
75,3,1,2,3,1,0,599,1300,74,17,1990,0,1,0,0,0
94,3,2,2,3,1,0,1000,2000,42,26,3068,0,0,0,0,1
70,2,2,0,5,0,0,410,2100,13,28,2551,0,0,0,1,0
59,2,1,0,15,1,0,542,1750,0,23,2315,0,0,0,0,1
380,4,3,2,12,0,1,5500,15000,1000,191,21690,0,0,0,0,1
217,4,4,3,1,1,0,3800,4910,1417,63,10190,0,0,0,0,1
110,2,1,1,2,1,0,1200,2800,137,36,4173,0,0,0,0,1
38,1,1,0,8,1,0,300,550,70,7,927,0,1,0,0,0
310,4,5,5,6,1,1,3800,12000,2709,153,18660,0,0,0,0,1
400,3,4,2,0,1,0,0,3150,0,48,3198,0,0,0,0,1
55,2,1,1,4,1,0,250,1500,83,22,1855,0,0,1,0,0
320,3,5,0,10,0,0,4778,6000,2417,77,13270,0,0,0,0,1
75,3,2,2,13,0,0,700,1600,75,21,2396,0,1,0,0,0
235,4,5,3,6,1,0,760,3300,496,44,4600,1,0,0,0,0
434,5,6,0,10,0,1,2629,11000,2192,147,15970,1,0,0,0,0
160,4,4,2,3,0,0,2700,7000,275,89,10060,0,0,0,0,1
108,3,2,2,5,1,0,1100,4348,250,56,5754,0,0,0,0,1
280,5,5,2,1,1,1,4374,12750,929,162,18220,0,0,0,0,1
55,2,1,1,3,1,0,670,680,125,9,1484,0,0,0,1,0
60,2,1,1,1,0,0,800,1500,55,20,2375,0,0,0,1,0
226,4,4,3,4,0,0,3500,10000,1200,127,14830,0,0,0,0,1
58,2,1,1,2,1,0,200,900,0,12,1112,1,0,0,0,0
178,4,3,2,5,1,0,1700,6700,660,85,9145,0,0,0,0,1
40,1,1,0,2,1,1,120,1150,35,17,1322,0,0,1,0,0
205,3,2,4,0,1,0,0,2490,57,38,2585,0,1,0,0,0
112,3,2,3,3,1,0,1251,2500,332,32,4115,0,0,0,0,1
300,4,4,3,13,1,1,1850,15000,1100,200,18150,1,0,0,0,0
140,3,3,2,0,1,0,0,5000,300,76,5376,0,0,0,0,1
113,2,2,2,4,1,0,330,2600,116,35,3081,1,0,0,0,0
96,3,2,2,1,0,0,450,1400,120,19,1989,1,0,0,0,0
55,1,2,1,4,1,1,550,3500,0,45,4095,0,0,0,0,1
180,2,3,3,7,1,1,3300,7600,1025,54,11980,0,0,0,0,1
240,7,3,4,0,1,0,0,6000,834,91,6925,0,0,0,0,1
80,3,4,1,0,1,0,0,3000,0,46,3046,0,0,0,0,1
230,5,3,2,3,1,0,500,2200,249,30,2979,1,0,0,0,0
127,3,2,3,1,1,0,750,3000,317,40,4107,1,0,0,0,0
156,4,4,3,7,1,0,900,6500,369,87,7856,1,0,0,0,0
65,2,1,2,21,1,0,1111,4000,233,51,5395,0,0,0,0,1
88,2,2,2,8,1,1,1000,4500,134,58,5692,0,0,0,0,1
107,3,2,1,0,1,0,0,2000,42,36,2078,0,0,1,0,0
60,2,1,1,2,1,0,550,1200,55,16,1821,0,0,0,1,0
35,1,1,0,1,1,0,230,550,9,9,798,0,0,1,0,0
243,3,5,1,2,1,0,1788,5556,667,82,8093,0,0,1,0,0
30,1,1,0,0,0,0,0,850,67,13,930,0,0,0,0,1
45,1,1,1,4,1,0,700,870,46,12,1628,0,1,0,0,0
130,3,2,2,0,1,0,0,3000,167,46,3213,0,0,0,1,0
80,2,2,0,3,1,1,300,2800,0,41,3141,0,0,1,0,0
98,2,2,1,13,1,0,1055,2166,384,28,3633,0,0,0,0,1
15,1,1,0,0,0,1,0,1200,83,16,1299,0,0,0,0,1
57,2,2,1,9,1,0,1080,1800,281,24,3185,0,0,0,1,0
180,4,2,2,3,1,0,1000,2400,109,36,3545,0,0,1,0,0
200,4,4,3,5,1,0,2715,7000,834,89,10640,0,0,0,0,1
70,2,2,1,0,1,0,200,1900,55,29,2184,0,0,0,1,0
350,2,1,0,0,1,0,0,2500,209,38,2747,0,0,0,0,1
64,2,1,0,4,0,1,250,1700,9,25,1984,0,0,1,0,0
40,1,1,0,0,0,0,0,750,0,14,764,0,0,1,0,0
73,1,1,0,4,1,0,0,700,0,10,710,1,0,0,0,0
200,3,3,2,8,1,0,2500,12000,834,153,15490,0,0,0,0,1
36,1,1,1,4,1,1,719,1990,119,26,2854,0,0,0,0,1
63,2,1,0,0,1,0,400,850,26,11,1287,0,1,0,0,0
85,2,1,1,6,1,0,750,3500,105,45,4400,0,0,0,0,1
198,5,5,2,1,1,0,1500,3801,554,49,5904,0,0,0,0,1
70,3,1,1,1,1,0,315,940,64,12,1331,0,1,0,0,0
60,2,1,1,12,0,0,285,1000,20,14,1319,1,0,0,0,0
90,4,3,1,2,1,0,150,950,83,13,1196,1,0,0,0,0
98,2,1,0,9,1,0,380,1800,91,27,2298,0,0,1,0,0
103,3,2,2,6,1,0,1150,3000,459,39,4648,0,0,0,0,1
160,2,3,0,0,1,0,0,4300,124,65,4489,0,0,0,0,1
100,3,2,1,8,1,1,1600,4000,184,52,5836,0,0,0,1,0
50,2,1,1,17,1,0,465,1000,0,13,1478,0,0,0,0,1
55,2,1,1,4,1,0,671,1100,0,14,1785,0,0,0,0,1
80,2,2,0,9,0,0,600,2550,46,33,3229,0,0,0,0,1
50,1,1,0,0,1,0,0,690,0,11,701,0,0,0,0,1
25,1,1,0,3,0,0,328,1900,0,25,2253,0,0,0,1,0
120,2,2,2,0,1,0,100,5500,158,83,5841,0,0,0,0,1
127,3,3,2,1,1,0,804,3800,257,49,4910,0,0,0,0,1
98,3,2,1,9,1,0,1350,5500,200,70,7120,0,0,0,0,1
65,1,1,0,1,0,1,550,3050,25,39,3664,0,0,0,0,1
86,2,2,2,2,1,0,700,1200,8,16,1924,0,0,0,1,0
200,4,3,0,0,0,0,0,15000,834,267,16100,0,0,1,0,0
360,4,5,5,20,1,0,4900,10000,1666,127,16690,0,0,0,0,1
65,2,1,1,2,1,0,330,1410,74,18,1832,0,0,0,0,1
93,1,3,1,4,0,0,1040,3500,33,45,4618,0,0,0,0,1
187,4,5,3,5,1,0,3912,5300,1424,68,10700,0,0,0,0,1
616,5,5,6,0,1,0,0,12500,1103,205,13810,1,0,0,0,0
139,2,2,1,4,1,0,707,4396,153,56,5312,0,0,0,0,1
100,2,2,1,21,0,0,1230,2000,13,26,3269,0,0,0,1,0
285,4,4,4,9,1,0,2750,8000,1750,102,12600,0,0,0,0,1
52,2,1,1,8,1,0,760,3000,145,39,3944,0,0,0,0,1
39,1,1,0,10,1,1,300,2000,0,26,2326,0,0,0,0,1
42,1,2,1,2,1,0,217,1800,42,27,2086,0,0,1,0,0
30,1,1,0,10,1,1,340,1386,34,18,1778,0,0,0,1,0
70,2,1,1,7,1,0,729,900,122,12,1763,0,0,0,1,0
60,1,1,0,2,1,0,70,1200,50,16,1336,0,0,0,0,1
90,2,2,2,7,1,0,1630,3040,322,39,5031,0,0,0,0,1
61,2,1,0,2,1,0,380,850,30,13,1273,0,0,1,0,0
50,1,1,0,8,1,0,320,780,25,12,1137,0,0,1,0,0
48,2,1,1,8,1,0,380,1545,49,20,1994,0,1,0,0,0
27,1,1,0,5,0,0,1405,3500,1,45,4951,0,0,0,0,1
100,3,3,1,4,1,1,1300,2600,300,35,4235,1,0,0,0,0
155,2,1,1,2,1,0,1700,4500,510,58,6768,0,0,0,0,1
230,4,5,0,0,1,1,0,7600,300,115,8015,0,0,0,0,1
47,1,1,1,8,1,0,560,1100,46,14,1720,0,1,0,0,0
55,2,1,1,0,1,0,400,730,24,10,1164,0,1,0,0,0
60,1,1,1,8,1,0,340,1100,1,14,1455,0,1,0,0,0
380,5,6,2,0,1,0,0,4500,125,74,4699,1,0,0,0,0
180,3,2,4,0,0,1,0,11000,667,166,11830,0,0,0,0,1
196,3,4,2,7,1,1,2000,4600,325,68,6993,0,0,1,0,0
70,2,1,0,0,1,0,350,1300,42,19,1711,0,0,1,0,0
227,4,3,3,10,1,1,4000,10000,1700,127,15830,0,0,0,0,1
60,2,1,1,6,1,1,620,2650,63,34,3367,0,0,0,0,1
63,2,2,1,8,1,0,500,1960,6,29,2495,0,0,1,0,0
150,3,3,2,7,1,0,1300,3400,200,44,4944,0,0,0,0,1
144,4,3,2,13,1,0,1357,1750,210,23,3340,0,1,0,0,0
200,2,1,0,0,1,0,0,3000,0,46,3046,0,0,0,1,0
34,2,1,0,10,1,0,300,2200,15,28,2543,0,0,0,0,1
73,3,1,0,2,1,0,415,1800,44,27,2286,0,0,1,0,0
368,4,5,6,1,0,0,4384,8500,2037,108,15030,0,0,0,0,1
160,3,2,1,7,1,0,2305,2300,205,30,4840,0,0,0,1,0
120,4,3,2,4,1,0,0,3250,0,44,3294,1,0,0,0,0
180,4,3,4,6,0,0,1633,12000,695,160,14490,1,0,0,0,0
290,3,3,0,0,1,0,0,6000,276,99,6375,1,0,0,0,0
225,4,3,2,0,1,0,0,3995,132,61,4188,0,0,0,0,1
60,3,1,1,0,0,0,450,1087,67,14,1618,0,1,0,0,0
95,3,2,1,11,1,0,1334,6500,280,83,8197,0,0,0,0,1
260,4,4,0,5,1,0,562,6500,241,87,7390,1,0,0,0,0
260,4,4,4,8,1,0,3150,10000,1163,127,14440,0,0,0,0,1
350,3,2,3,0,1,0,0,15000,834,229,16060,0,0,0,1,0
500,4,4,0,0,1,0,0,6000,467,91,6558,0,0,0,0,1
42,1,1,1,2,1,0,255,2198,0,33,2486,0,0,1,0,0
80,2,1,1,2,1,1,1600,3500,188,45,5333,0,0,0,0,1
100,5,5,2,0,0,0,0,4500,382,68,4950,0,0,0,0,1
110,2,2,2,9,1,0,1090,2300,109,30,3529,0,0,0,0,1
70,1,1,0,0,0,0,0,1520,125,23,1668,0,0,0,0,1
12,1,1,0,0,0,0,0,950,50,13,1013,0,0,0,0,1
62,1,1,1,0,0,0,0,1300,9,20,1329,0,0,0,0,1
90,2,1,1,1,1,0,800,1600,84,21,2505,0,0,0,0,1
220,3,3,2,11,1,0,4500,9000,584,115,14200,0,0,0,0,1
197,3,2,3,3,1,0,1780,7000,425,103,9308,0,0,1,0,0
214,3,2,5,4,1,0,4226,14000,2469,178,20870,0,0,0,0,1
105,3,2,1,2,1,0,1200,1750,147,23,3120,0,0,0,1,0
390,5,5,5,8,0,0,1300,8000,797,107,10200,1,0,0,0,0
390,4,5,4,0,1,1,0,11500,784,173,12460,0,0,0,0,1
105,3,2,1,5,1,0,1350,3700,380,28,5458,0,0,0,1,0
270,3,6,2,8,1,1,2800,3270,1000,42,7112,0,0,0,0,1
260,4,4,5,5,0,0,295,4500,407,60,5262,1,0,0,0,0
344,4,3,2,16,1,1,2414,3612,419,47,6492,0,0,0,1,0
100,2,1,0,0,0,0,0,2000,110,31,2141,0,0,0,0,1
183,4,3,4,3,1,0,2380,5950,192,76,8598,0,0,0,0,1
270,4,5,3,19,1,1,2500,9753,1500,124,13880,0,0,0,0,1
180,2,3,2,9,1,0,2000,5900,604,75,8579,0,0,0,0,1
52,2,1,1,9,0,0,350,1580,0,21,1951,0,0,0,0,1
260,4,4,4,0,1,0,0,4500,0,68,4568,0,0,0,0,1
40,1,1,1,13,1,0,1840,2990,409,38,5277,0,0,0,0,1
360,4,5,4,18,1,0,3150,7800,1350,99,12400,0,0,0,0,1
160,3,3,3,8,1,1,2200,8950,621,131,11900,0,0,1,0,0
120,3,2,2,0,1,0,0,4800,192,73,5065,0,0,0,0,1
203,3,1,2,0,1,0,0,3300,117,50,3467,0,1,0,0,0
18,1,1,0,1,0,0,0,1260,0,16,1276,0,0,0,0,1
33,1,1,0,4,1,0,400,1300,50,17,1767,0,0,0,0,1
30,1,1,0,0,1,0,0,1090,75,14,1179,0,0,0,0,1
330,2,4,3,0,1,0,0,6000,2000,91,8091,0,0,0,0,1
60,2,2,1,4,0,0,600,2170,67,32,2869,0,0,1,0,0
144,3,4,3,4,1,1,856,7200,589,92,8737,0,0,0,0,1
93,2,1,1,7,1,1,1200,5500,317,71,7088,0,0,0,1,0
100,2,1,1,0,1,0,0,1900,84,29,2013,0,0,0,0,1
71,3,1,0,1,1,0,320,1250,46,19,1635,0,0,1,0,0
67,1,1,1,11,1,0,508,800,123,11,1442,0,0,0,1,0
70,2,1,0,1,1,0,521,3000,50,39,3610,0,0,0,0,1
300,4,6,4,2,1,1,2350,13000,1387,174,16910,1,0,0,0,0
240,3,2,2,17,0,0,2680,9800,667,125,13270,0,0,0,0,1
96,3,1,2,1,1,0,600,1847,15,24,2486,0,0,0,0,1
200,4,3,2,10,1,1,2400,4500,1334,58,8292,0,0,0,0,1
54,1,2,1,6,1,1,400,3500,0,45,3945,0,1,0,0,0
174,3,5,3,24,1,0,1350,6800,4565,87,12800,0,0,0,0,1
350,3,4,4,0,1,1,0,15000,1234,226,16460,0,0,0,0,1
92,3,2,2,3,1,0,300,1950,171,26,2447,1,0,0,0,0
125,3,2,0,2,1,0,704,1850,384,25,2963,1,0,0,0,0
308,3,4,4,0,1,0,0,8000,478,121,8599,0,1,0,0,0
375,4,5,4,0,1,0,0,12750,959,192,13900,0,0,0,0,1
137,3,4,2,2,1,0,1300,2200,334,28,3862,0,0,0,0,1
70,1,1,0,1,1,0,200,1100,135,15,1450,1,0,0,0,0
65,2,2,1,3,1,0,220,1200,96,16,1532,1,0,0,0,0
107,2,2,2,18,1,1,1800,12800,417,163,15180,0,0,0,0,1
85,2,2,1,13,1,0,1470,4131,311,53,5965,0,0,0,0,1
69,2,1,0,4,1,0,525,3000,0,22,3547,0,0,0,0,1
113,3,2,3,4,1,0,599,2200,100,33,2932,0,0,1,0,0
213,4,3,0,3,1,1,440,5100,0,65,5605,0,0,0,0,1
140,2,2,2,0,0,0,0,2700,56,41,2797,0,0,0,0,1
253,3,3,3,4,1,0,326,2400,251,32,3009,1,0,0,0,0
490,4,4,3,0,1,0,0,9000,585,148,9733,1,0,0,0,0
96,4,2,2,0,1,0,0,3710,412,56,4178,0,0,0,0,1
80,2,2,1,9,0,1,3908,5000,380,65,9353,0,0,0,1,0
92,3,2,2,10,1,0,990,3500,317,45,4852,0,0,0,0,1
25,1,1,0,2,1,1,530,1900,350,25,2805,0,0,0,1,0
220,3,2,8,0,1,0,0,4335,263,66,4664,0,0,0,0,1
70,3,1,1,1,1,0,1080,2000,67,26,3173,0,0,0,0,1
130,3,2,1,1,0,0,1144,4300,167,55,5666,0,0,0,0,1
120,3,2,0,5,1,1,980,1800,162,24,2966,0,0,0,1,0
208,3,2,1,5,1,0,1749,7000,384,89,9222,0,0,0,0,1
70,2,1,2,3,1,0,240,2000,27,27,2294,1,0,0,0,0
160,5,3,3,0,1,0,0,4460,321,68,4849,0,0,0,0,1
214,4,3,3,1,0,0,1760,5600,798,75,8233,1,0,0,0,0
40,1,1,1,3,1,1,820,3179,0,41,4040,0,0,0,0,1
64,2,1,0,6,0,0,950,3500,125,46,4621,0,0,0,1,0
290,4,5,2,6,1,0,4300,10000,875,127,15300,0,0,0,0,1
35,1,1,0,0,1,1,220,850,9,13,1092,0,0,1,0,0
138,2,3,2,13,1,0,1800,8000,455,102,10360,0,0,0,0,1
78,2,3,2,3,1,0,407,2500,209,34,3150,1,0,0,0,0
92,3,1,1,2,1,0,270,1900,81,26,2277,1,0,0,0,0
513,3,2,2,3,1,1,350,2900,100,43,3393,0,0,1,0,0
58,1,1,1,1,1,0,797,1270,64,17,2148,0,1,0,0,0
51,1,1,1,25,1,1,714,4650,190,59,5613,0,0,0,0,1
200,4,5,3,5,0,1,1900,9000,134,120,11150,1,0,0,0,0
115,1,1,0,4,1,1,350,1600,150,24,2124,0,0,1,0,0
64,2,1,1,1,1,1,2244,1900,258,25,4427,0,0,0,1,0
40,1,1,1,2,0,0,1300,1000,0,13,2313,0,1,0,0,0
159,3,2,2,12,1,0,1350,1900,650,25,3925,0,0,0,1,0
35,1,1,0,1,1,1,0,1850,74,24,1948,0,0,0,1,0
192,3,1,0,0,0,0,0,1560,125,24,1709,0,0,0,0,1
250,5,5,0,0,1,0,0,4500,0,68,4568,0,0,0,0,1
43,1,1,0,5,0,0,323,660,14,9,1006,0,1,0,0,0
142,3,3,2,0,1,0,0,2000,114,33,2147,1,0,0,0,0
244,4,3,3,3,1,0,600,2900,276,39,3815,1,0,0,0,0
200,3,2,3,14,1,1,3000,8000,667,102,11770,0,0,0,0,1
55,2,1,1,4,1,0,395,700,40,9,1144,0,1,0,0,0
108,4,2,0,9,1,0,1013,5500,142,70,6725,0,0,0,0,1
120,3,1,0,0,1,0,0,2200,0,34,2234,0,0,0,0,1
44,1,1,1,13,0,1,2102,4300,477,55,6934,0,0,0,0,1
50,2,1,1,4,1,0,158,1140,0,16,1314,1,0,0,0,0
87,2,2,2,15,1,0,722,3800,250,49,4821,0,0,0,0,1
88,3,2,2,11,1,1,1350,5870,108,75,7403,0,0,0,0,1
376,3,3,2,0,1,0,0,1800,300,28,2128,0,0,0,0,1
38,1,1,1,8,1,0,350,1490,46,22,1908,0,0,1,0,0
45,1,1,1,15,1,0,653,880,38,12,1583,0,1,0,0,0
36,1,1,0,4,0,1,1,1627,1,21,1650,0,0,0,1,0
75,2,1,1,4,1,1,500,1360,33,18,1911,0,0,0,1,0
85,2,2,1,6,0,1,850,3000,71,39,3960,0,0,0,0,1
58,2,2,2,8,1,0,500,2470,0,37,3007,0,0,1,0,0
90,2,3,1,0,1,0,270,2300,3,35,2608,0,0,0,0,1
87,2,1,1,6,1,1,300,1550,43,23,1916,0,0,1,0,0
136,3,2,2,8,0,1,1490,8090,417,103,10100,0,0,0,0,1
124,3,2,2,8,0,1,1250,5400,250,70,6970,0,0,0,1,0
51,1,1,0,13,1,1,340,2500,79,32,2951,0,0,0,0,1
90,2,1,0,0,0,0,0,1700,105,26,1831,0,1,0,0,0
270,2,3,1,0,1,0,0,6500,38,116,6654,0,0,1,0,0
200,4,3,2,1,1,0,1150,3400,209,44,4803,0,1,0,0,0
79,3,1,0,10,1,1,480,1140,500,17,2137,0,0,1,0,0
40,2,1,1,1,1,0,700,3300,0,42,4042,0,0,0,0,1
300,3,5,4,0,1,0,470,6600,634,100,7804,0,0,0,0,1
44,1,1,0,13,0,1,450,1900,104,25,2479,0,0,0,0,1
130,3,2,2,0,1,0,0,2200,0,34,2234,0,0,0,0,1
180,3,4,3,15,1,1,1441,6400,690,82,8613,0,0,0,0,1
79,3,2,2,4,0,1,660,3200,26,41,3927,0,0,0,0,1
50,1,1,1,4,0,1,530,1850,202,25,2607,1,0,0,0,0
110,3,1,1,0,1,0,0,1500,50,23,1573,0,1,0,0,0
17,1,1,0,1,0,1,300,2200,50,28,2578,0,0,0,0,1
60,2,1,1,8,1,0,405,2100,162,28,2695,1,0,0,0,0
95,2,2,0,5,1,0,900,1700,141,22,2763,0,0,0,1,0
145,2,2,1,0,1,0,0,2975,190,45,3210,0,0,0,0,1
125,3,4,5,0,1,0,0,10000,666,151,10820,0,0,0,0,1
70,1,1,1,3,1,1,750,2000,250,26,3026,0,0,0,1,0
90,2,2,1,4,0,0,900,2700,105,35,3740,0,0,0,1,0
28,1,1,0,6,1,1,280,2500,22,32,2834,0,0,0,0,1
165,3,3,3,0,1,0,0,3000,192,50,3242,1,0,0,0,0
25,1,1,0,9,1,1,160,1750,0,23,1933,0,0,0,0,1
195,4,3,4,7,1,0,1808,2700,1067,35,5610,0,0,0,0,1
70,3,1,1,3,1,0,90,900,1,12,1003,1,0,0,0,0
50,1,1,0,1,0,1,640,2000,100,26,2766,0,1,0,0,0
44,1,1,0,6,1,0,660,2800,110,36,3606,0,0,0,0,1
245,4,5,2,7,1,0,1400,2025,234,27,3686,1,0,0,0,0
46,2,1,0,1,1,0,267,1700,0,22,1989,0,0,0,0,1
70,2,1,1,2,1,0,140,950,32,13,1135,1,0,0,0,0
50,1,1,0,1,1,1,250,750,0,10,1010,0,0,0,1,0
40,2,2,1,2,0,0,210,900,0,12,1122,1,0,0,0,0
94,3,2,2,17,1,0,915,2173,295,28,3411,0,0,0,0,1
323,3,5,6,0,1,0,0,10000,985,151,11140,0,0,0,0,1
140,3,2,2,7,1,1,2320,7400,543,96,10360,0,0,0,1,0
102,3,2,1,4,1,0,1600,5000,38,65,6703,0,0,0,1,0
170,3,2,1,14,0,0,1050,4500,263,58,5871,0,0,0,0,1
250,4,2,2,0,1,1,600,3500,0,47,4147,1,0,0,0,0
44,1,1,0,1,0,0,0,1200,30,16,1246,0,0,0,0,1
54,2,2,1,4,1,0,954,2800,199,36,3989,0,0,0,0,1
125,4,4,2,8,1,0,1600,6130,217,79,8026,0,0,0,1,0
80,3,1,1,8,1,1,703,2500,87,32,3322,0,0,0,0,1
150,3,2,4,0,1,0,0,9670,55,146,9871,0,0,0,0,1
270,4,4,4,0,1,1,0,8840,667,133,9640,0,0,0,0,1
53,1,1,1,6,0,1,0,3500,0,45,3545,0,0,0,0,1
486,8,4,6,0,1,0,0,25000,2200,376,27580,0,0,0,0,1
200,3,1,1,0,1,0,0,3800,361,63,4224,1,0,0,0,0
218,3,3,3,9,1,1,1850,15000,809,191,17850,0,0,0,0,1
50,1,1,1,0,1,0,0,1750,0,27,1777,0,0,0,0,1
112,2,2,2,10,1,0,1100,3153,100,47,4400,0,0,1,0,0
300,4,5,4,0,1,0,0,4000,362,61,4423,0,1,0,0,0
75,2,1,2,0,1,0,0,1500,63,25,1588,1,0,0,0,0
700,3,3,8,0,1,1,1200,13500,1210,203,16110,0,0,0,0,1
250,2,2,1,0,1,0,0,4800,534,73,5407,0,0,0,0,1
50,1,1,0,0,1,0,0,940,50,15,1005,0,1,0,0,0
91,2,2,1,14,1,1,5197,9800,620,127,15740,0,0,0,1,0
83,2,1,1,4,1,0,850,2330,74,31,3285,0,0,0,1,0
335,4,6,4,2,1,1,3500,4500,0,58,8058,0,0,0,0,1
520,4,4,3,0,1,1,0,12000,1688,181,13870,0,0,0,0,1
235,3,2,2,5,1,1,3650,7200,626,92,11570,0,0,0,0,1
280,5,5,4,13,1,0,3100,10000,1167,127,14390,0,0,0,0,1
80,1,1,1,2,0,0,0,1200,0,16,1216,0,0,0,0,1
70,2,2,1,0,1,0,0,2100,9,27,2136,0,0,0,0,1
139,3,2,0,7,1,0,1250,8000,103,102,9455,0,0,0,0,1
325,4,3,0,0,1,0,0,9000,236,148,9384,1,0,0,0,0
60,2,1,1,6,1,0,1064,1100,0,14,2178,0,0,0,0,1
238,4,3,1,5,1,1,1200,4250,300,63,5813,0,0,1,0,0
50,1,1,0,0,0,0,0,1093,0,17,1110,0,0,0,0,1
128,3,3,0,9,1,0,1260,2900,226,37,4423,0,0,0,0,1
300,3,6,6,0,0,0,0,5000,1000,76,6076,0,0,0,0,1
160,3,3,1,0,1,0,0,8000,0,121,8121,0,0,0,0,1
400,5,5,8,0,1,0,0,7900,513,130,8543,1,0,0,0,0
62,2,1,0,3,1,0,605,1200,197,16,2018,0,0,0,1,0
300,4,5,2,0,1,0,0,4200,250,64,4514,0,0,0,0,1
300,5,5,4,8,1,0,3200,4792,1500,61,9553,0,0,0,0,1
30,1,1,0,0,0,0,0,1400,0,22,1422,0,1,0,0,0
300,3,2,3,0,1,1,0,3700,130,56,3886,0,0,0,0,1
37,1,1,1,12,1,1,399,3700,0,47,4146,0,0,0,0,1
35,1,1,0,16,0,1,2000,1500,309,20,3829,0,0,0,0,1
55,1,1,0,1,1,0,250,700,32,11,993,0,0,1,0,0
50,1,1,0,1,1,0,325,1550,25,20,1920,0,0,0,0,1
64,2,1,2,10,0,1,2530,4000,342,51,6923,0,0,0,0,1
49,2,1,1,5,1,0,360,2000,0,26,2386,0,0,0,0,1
87,3,2,1,9,1,0,743,1800,109,23,2675,0,1,0,0,0
250,3,4,2,0,1,0,300,3480,360,53,4193,0,0,0,0,1
72,3,2,1,3,0,0,790,1750,3,23,2566,0,0,0,0,1
76,3,3,2,1,1,0,900,2662,284,34,3880,0,0,0,0,1
163,3,4,2,3,1,1,1916,8000,217,117,10250,0,0,1,0,0
75,2,1,0,5,1,1,500,4000,0,51,4551,0,0,0,0,1
